test_id,actor_role,actor_fixture,resource,action,target_fixture,target_user,target_cohort,target_unit,target_state,expected,policy_or_function,automated_test,notes
RLS-T04-ANON-DENY,anon,anonymous_session,unimind_private.audit_events,UPDATE,synthetic_resource_row,SELF_OR_POLICY_SCOPE,AUTHORIZED_OR_OTHER,AUTHORIZED_OR_OTHER,ACTIVE_OR_BOUNDARY,DENY,anon has no table grants,supabase/tests/17_actor_action_resource_matrix.sql#RLS-T04-ANON-DENY,Direct database decision; role labels never come from user metadata
RLS-T04-ANON-DENY,anon,anonymous_session,unimind_private.audit_events,DELETE,synthetic_resource_row,SELF_OR_POLICY_SCOPE,AUTHORIZED_OR_OTHER,AUTHORIZED_OR_OTHER,ACTIVE_OR_BOUNDARY,DENY,anon has no table grants,supabase/tests/17_actor_action_resource_matrix.sql#RLS-T04-ANON-DENY,Direct database decision; role labels never come from user metadata
RLS-T04-SERVER-ONLY,student,synthetic_student_a,unimind_private.audit_events,READ,synthetic_resource_row,SELF_OR_POLICY_SCOPE,AUTHORIZED_OR_OTHER,AUTHORIZED_OR_OTHER,ACTIVE_OR_BOUNDARY,DENY,client role has no private-schema usage or table privilege,supabase/tests/17_actor_action_resource_matrix.sql#RLS-T04-SERVER-ONLY,Direct database decision; role labels never come from user metadata
RLS-T04-SERVER-ONLY,student,synthetic_student_a,unimind_private.audit_events,CREATE,synthetic_resource_row,SELF_OR_POLICY_SCOPE,AUTHORIZED_OR_OTHER,AUTHORIZED_OR_OTHER,ACTIVE_OR_BOUNDARY,DENY,client role has no private-schema usage or table privilege,supabase/tests/17_actor_action_resource_matrix.sql#RLS-T04-SERVER-ONLY,Direct database decision; role labels never come from user metadata
RLS-T04-SERVER-ONLY,student,synthetic_student_a,unimind_private.audit_events,UPDATE,synthetic_resource_row,SELF_OR_POLICY_SCOPE,AUTHORIZED_OR_OTHER,AUTHORIZED_OR_OTHER,ACTIVE_OR_BOUNDARY,DENY,client role has no private-schema usage or table privilege,supabase/tests/17_actor_action_resource_matrix.sql#RLS-T04-SERVER-ONLY,Direct database decision; role labels never come from user metadata
RLS-T04-SERVER-ONLY,student,synthetic_student_a,unimind_private.audit_events,DELETE,synthetic_resource_row,SELF_OR_POLICY_SCOPE,AUTHORIZED_OR_OTHER,AUTHORIZED_OR_OTHER,ACTIVE_OR_BOUNDARY,DENY,client role has no private-schema usage or table privilege,supabase/tests/17_actor_action_resource_matrix.sql#RLS-T04-SERVER-ONLY,Direct database decision; role labels never come from user metadata
RLS-T04-SERVER-ONLY,batch_leader,synthetic_batch_leader_assignment,unimind_private.audit_events,READ,synthetic_resource_row,SELF_OR_POLICY_SCOPE,AUTHORIZED_OR_OTHER,AUTHORIZED_OR_OTHER,ACTIVE_OR_BOUNDARY,DENY,client role has no private-schema usage or table privilege,supabase/tests/17_actor_action_resource_matrix.sql#RLS-T04-SERVER-ONLY,Direct database decision; role labels never come from user metadata
RLS-T04-SERVER-ONLY,batch_leader,synthetic_batch_leader_assignment,unimind_private.audit_events,CREATE,synthetic_resource_row,SELF_OR_POLICY_SCOPE,AUTHORIZED_OR_OTHER,AUTHORIZED_OR_OTHER,ACTIVE_OR_BOUNDARY,DENY,client role has no private-schema usage or table privilege,supabase/tests/17_actor_action_resource_matrix.sql#RLS-T04-SERVER-ONLY,Direct database decision; role labels never come from user metadata
RLS-T04-SERVER-ONLY,batch_leader,synthetic_batch_leader_assignment,unimind_private.audit_events,UPDATE,synthetic_resource_row,SELF_OR_POLICY_SCOPE,AUTHORIZED_OR_OTHER,AUTHORIZED_OR_OTHER,ACTIVE_OR_BOUNDARY,DENY,client role has no private-schema usage or table privilege,supabase/tests/17_actor_action_resource_matrix.sql#RLS-T04-SERVER-ONLY,Direct database decision; role labels never come from user metadata
RLS-T04-SERVER-ONLY,batch_leader,synthetic_batch_leader_assignment,unimind_private.audit_events,DELETE,synthetic_resource_row,SELF_OR_POLICY_SCOPE,AUTHORIZED_OR_OTHER,AUTHORIZED_OR_OTHER,ACTIVE_OR_BOUNDARY,DENY,client role has no private-schema usage or table privilege,supabase/tests/17_actor_action_resource_matrix.sql#RLS-T04-SERVER-ONLY,Direct database decision; role labels never come from user metadata
RLS-T04-SERVER-ONLY,admin,synthetic_admin,unimind_private.audit_events,READ,synthetic_resource_row,SELF_OR_POLICY_SCOPE,AUTHORIZED_OR_OTHER,AUTHORIZED_OR_OTHER,ACTIVE_OR_BOUNDARY,DENY,client role has no private-schema usage or table privilege,supabase/tests/17_actor_action_resource_matrix.sql#RLS-T04-SERVER-ONLY,Direct database decision; role labels never come from user metadata
RLS-T04-SERVER-ONLY,admin,synthetic_admin,unimind_private.audit_events,CREATE,synthetic_resource_row,SELF_OR_POLICY_SCOPE,AUTHORIZED_OR_OTHER,AUTHORIZED_OR_OTHER,ACTIVE_OR_BOUNDARY,DENY,client role has no private-schema usage or table privilege,supabase/tests/17_actor_action_resource_matrix.sql#RLS-T04-SERVER-ONLY,Direct database decision; role labels never come from user metadata
RLS-T04-SERVER-ONLY,admin,synthetic_admin,unimind_private.audit_events,UPDATE,synthetic_resource_row,SELF_OR_POLICY_SCOPE,AUTHORIZED_OR_OTHER,AUTHORIZED_OR_OTHER,ACTIVE_OR_BOUNDARY,DENY,client role has no private-schema usage or table privilege,supabase/tests/17_actor_action_resource_matrix.sql#RLS-T04-SERVER-ONLY,Direct database decision; role labels never come from user metadata
RLS-T04-SERVER-ONLY,admin,synthetic_admin,unimind_private.audit_events,DELETE,synthetic_resource_row,SELF_OR_POLICY_SCOPE,AUTHORIZED_OR_OTHER,AUTHORIZED_OR_OTHER,ACTIVE_OR_BOUNDARY,DENY,client role has no private-schema usage or table privilege,supabase/tests/17_actor_action_resource_matrix.sql#RLS-T04-SERVER-ONLY,Direct database decision; role labels never come from user metadata
RLS-T04-SERVER-ONLY,worker,trusted_worker_runtime,unimind_private.audit_events,READ,synthetic_resource_row,SELF_OR_POLICY_SCOPE,AUTHORIZED_OR_OTHER,AUTHORIZED_OR_OTHER,ACTIVE_OR_BOUNDARY,SERVER_ONLY,trusted runtime with server-held credential and explicit object privilege,supabase/tests/17_actor_action_resource_matrix.sql#RLS-T04-SERVER-ONLY,Direct database decision; role labels never come from user metadata
RLS-T04-SERVER-ONLY,worker,trusted_worker_runtime,unimind_private.audit_events,CREATE,synthetic_resource_row,SELF_OR_POLICY_SCOPE,AUTHORIZED_OR_OTHER,AUTHORIZED_OR_OTHER,ACTIVE_OR_BOUNDARY,SERVER_ONLY,trusted runtime with server-held credential and explicit object privilege,supabase/tests/17_actor_action_resource_matrix.sql#RLS-T04-SERVER-ONLY,Direct database decision; role labels never come from user metadata
RLS-T04-SERVER-ONLY,worker,trusted_worker_runtime,unimind_private.audit_events,UPDATE,synthetic_resource_row,SELF_OR_POLICY_SCOPE,AUTHORIZED_OR_OTHER,AUTHORIZED_OR_OTHER,ACTIVE_OR_BOUNDARY,SERVER_ONLY,trusted runtime with server-held credential and explicit object privilege,supabase/tests/17_actor_action_resource_matrix.sql#RLS-T04-SERVER-ONLY,Direct database decision; role labels never come from user metadata
RLS-T04-SERVER-ONLY,worker,trusted_worker_runtime,unimind_private.audit_events,DELETE,synthetic_resource_row,SELF_OR_POLICY_SCOPE,AUTHORIZED_OR_OTHER,AUTHORIZED_OR_OTHER,ACTIVE_OR_BOUNDARY,SERVER_ONLY,trusted runtime with server-held credential and explicit object privilege,supabase/tests/17_actor_action_resource_matrix.sql#RLS-T04-SERVER-ONLY,Direct database decision; role labels never come from user metadata
RLS-T04-SERVER-ONLY,service_role,trusted_service_runtime,unimind_private.audit_events,READ,synthetic_resource_row,SELF_OR_POLICY_SCOPE,AUTHORIZED_OR_OTHER,AUTHORIZED_OR_OTHER,ACTIVE_OR_BOUNDARY,SERVER_ONLY,trusted runtime with server-held credential and explicit object privilege,supabase/tests/17_actor_action_resource_matrix.sql#RLS-T04-SERVER-ONLY,Direct database decision; role labels never come from user metadata
RLS-T04-SERVER-ONLY,service_role,trusted_service_runtime,unimind_private.audit_events,CREATE,synthetic_resource_row,SELF_OR_POLICY_SCOPE,AUTHORIZED_OR_OTHER,AUTHORIZED_OR_OTHER,ACTIVE_OR_BOUNDARY,SERVER_ONLY,trusted runtime with server-held credential and explicit object privilege,supabase/tests/17_actor_action_resource_matrix.sql#RLS-T04-SERVER-ONLY,Direct database decision; role labels never come from user metadata
RLS-T04-SERVER-ONLY,service_role,trusted_service_runtime,unimind_private.audit_events,UPDATE,synthetic_resource_row,SELF_OR_POLICY_SCOPE,AUTHORIZED_OR_OTHER,AUTHORIZED_OR_OTHER,ACTIVE_OR_BOUNDARY,SERVER_ONLY,trusted runtime with server-held credential and explicit object privilege,supabase/tests/17_actor_action_resource_matrix.sql#RLS-T04-SERVER-ONLY,Direct database decision; role labels never come from user metadata
RLS-T04-SERVER-ONLY,service_role,trusted_service_runtime,unimind_private.audit_events,DELETE,synthetic_resource_row,SELF_OR_POLICY_SCOPE,AUTHORIZED_OR_OTHER,AUTHORIZED_OR_OTHER,ACTIVE_OR_BOUNDARY,SERVER_ONLY,trusted runtime with server-held credential and explicit object privilege,supabase/tests/17_actor_action_resource_matrix.sql#RLS-T04-SERVER-ONLY,Direct database decision; role labels never come from user metadata
RLS-T04-ANON-DENY,anon,anonymous_session,unimind_private.budget_counters,READ,synthetic_resource_row,SELF_OR_POLICY_SCOPE,AUTHORIZED_OR_OTHER,AUTHORIZED_OR_OTHER,ACTIVE_OR_BOUNDARY,DENY,anon has no table grants,supabase/tests/17_actor_action_resource_matrix.sql#RLS-T04-ANON-DENY,Direct database decision; role labels never come from user metadata
RLS-T04-ANON-DENY,anon,anonymous_session,unimind_private.budget_counters,CREATE,synthetic_resource_row,SELF_OR_POLICY_SCOPE,AUTHORIZED_OR_OTHER,AUTHORIZED_OR_OTHER,ACTIVE_OR_BOUNDARY,DENY,anon has no table grants,supabase/tests/17_actor_action_resource_matrix.sql#RLS-T04-ANON-DENY,Direct database decision; role labels never come from user metadata
RLS-T04-ANON-DENY,anon,anonymous_session,unimind_private.budget_counters,UPDATE,synthetic_resource_row,SELF_OR_POLICY_SCOPE,AUTHORIZED_OR_OTHER,AUTHORIZED_OR_OTHER,ACTIVE_OR_BOUNDARY,DENY,anon has no table grants,supabase/tests/17_actor_action_resource_matrix.sql#RLS-T04-ANON-DENY,Direct database decision; role labels never come from user metadata
RLS-T04-ANON-DENY,anon,anonymous_session,unimind_private.budget_counters,DELETE,synthetic_resource_row,SELF_OR_POLICY_SCOPE,AUTHORIZED_OR_OTHER,AUTHORIZED_OR_OTHER,ACTIVE_OR_BOUNDARY,DENY,anon has no table grants,supabase/tests/17_actor_action_resource_matrix.sql#RLS-T04-ANON-DENY,Direct database decision; role labels never come from user metadata
RLS-T04-SERVER-ONLY,student,synthetic_student_a,unimind_private.budget_counters,READ,synthetic_resource_row,SELF_OR_POLICY_SCOPE,AUTHORIZED_OR_OTHER,AUTHORIZED_OR_OTHER,ACTIVE_OR_BOUNDARY,DENY,client role has no private-schema usage or table privilege,supabase/tests/17_actor_action_resource_matrix.sql#RLS-T04-SERVER-ONLY,Direct database decision; role labels never come from user metadata
RLS-T04-SERVER-ONLY,student,synthetic_student_a,unimind_private.budget_counters,CREATE,synthetic_resource_row,SELF_OR_POLICY_SCOPE,AUTHORIZED_OR_OTHER,AUTHORIZED_OR_OTHER,ACTIVE_OR_BOUNDARY,DENY,client role has no private-schema usage or table privilege,supabase/tests/17_actor_action_resource_matrix.sql#RLS-T04-SERVER-ONLY,Direct database decision; role labels never come from user metadata
RLS-T04-SERVER-ONLY,student,synthetic_student_a,unimind_private.budget_counters,UPDATE,synthetic_resource_row,SELF_OR_POLICY_SCOPE,AUTHORIZED_OR_OTHER,AUTHORIZED_OR_OTHER,ACTIVE_OR_BOUNDARY,DENY,client role has no private-schema usage or table privilege,supabase/tests/17_actor_action_resource_matrix.sql#RLS-T04-SERVER-ONLY,Direct database decision; role labels never come from user metadata
RLS-T04-SERVER-ONLY,student,synthetic_student_a,unimind_private.budget_counters,DELETE,synthetic_resource_row,SELF_OR_POLICY_SCOPE,AUTHORIZED_OR_OTHER,AUTHORIZED_OR_OTHER,ACTIVE_OR_BOUNDARY,DENY,client role has no private-schema usage or table privilege,supabase/tests/17_actor_action_resource_matrix.sql#RLS-T04-SERVER-ONLY,Direct database decision; role labels never come from user metadata
RLS-T04-SERVER-ONLY,batch_leader,synthetic_batch_leader_assignment,unimind_private.budget_counters,READ,synthetic_resource_row,SELF_OR_POLICY_SCOPE,AUTHORIZED_OR_OTHER,AUTHORIZED_OR_OTHER,ACTIVE_OR_BOUNDARY,DENY,client role has no private-schema usage or table privilege,supabase/tests/17_actor_action_resource_matrix.sql#RLS-T04-SERVER-ONLY,Direct database decision; role labels never come from user metadata
RLS-T04-SERVER-ONLY,batch_leader,synthetic_batch_leader_assignment,unimind_private.budget_counters,CREATE,synthetic_resource_row,SELF_OR_POLICY_SCOPE,AUTHORIZED_OR_OTHER,AUTHORIZED_OR_OTHER,ACTIVE_OR_BOUNDARY,DENY,client role has no private-schema usage or table privilege,supabase/tests/17_actor_action_resource_matrix.sql#RLS-T04-SERVER-ONLY,Direct database decision; role labels never come from user metadata
RLS-T04-SERVER-ONLY,batch_leader,synthetic_batch_leader_assignment,unimind_private.budget_counters,UPDATE,synthetic_resource_row,SELF_OR_POLICY_SCOPE,AUTHORIZED_OR_OTHER,AUTHORIZED_OR_OTHER,ACTIVE_OR_BOUNDARY,DENY,client role has no private-schema usage or table privilege,supabase/tests/17_actor_action_resource_matrix.sql#RLS-T04-SERVER-ONLY,Direct database decision; role labels never come from user metadata
RLS-T04-SERVER-ONLY,batch_leader,synthetic_batch_leader_assignment,unimind_private.budget_counters,DELETE,synthetic_resource_row,SELF_OR_POLICY_SCOPE,AUTHORIZED_OR_OTHER,AUTHORIZED_OR_OTHER,ACTIVE_OR_BOUNDARY,DENY,client role has no private-schema usage or table privilege,supabase/tests/17_actor_action_resource_matrix.sql#RLS-T04-SERVER-ONLY,Direct database decision; role labels never come from user metadata
RLS-T04-SERVER-ONLY,admin,synthetic_admin,unimind_private.budget_counters,READ,synthetic_resource_row,SELF_OR_POLICY_SCOPE,AUTHORIZED_OR_OTHER,AUTHORIZED_OR_OTHER,ACTIVE_OR_BOUNDARY,DENY,client role has no private-schema usage or table privilege,supabase/tests/17_actor_action_resource_matrix.sql#RLS-T04-SERVER-ONLY,Direct database decision; role labels never come from user metadata
RLS-T04-SERVER-ONLY,admin,synthetic_admin,unimind_private.budget_counters,CREATE,synthetic_resource_row,SELF_OR_POLICY_SCOPE,AUTHORIZED_OR_OTHER,AUTHORIZED_OR_OTHER,ACTIVE_OR_BOUNDARY,DENY,client role has no private-schema usage or table privilege,supabase/tests/17_actor_action_resource_matrix.sql#RLS-T04-SERVER-ONLY,Direct database decision; role labels never come from user metadata
RLS-T04-SERVER-ONLY,admin,synthetic_admin,unimind_private.budget_counters,UPDATE,synthetic_resource_row,SELF_OR_POLICY_SCOPE,AUTHORIZED_OR_OTHER,AUTHORIZED_OR_OTHER,ACTIVE_OR_BOUNDARY,DENY,client role has no private-schema usage or table privilege,supabase/tests/17_actor_action_resource_matrix.sql#RLS-T04-SERVER-ONLY,Direct database decision; role labels never come from user metadata
RLS-T04-SERVER-ONLY,admin,synthetic_admin,unimind_private.budget_counters,DELETE,synthetic_resource_row,SELF_OR_POLICY_SCOPE,AUTHORIZED_OR_OTHER,AUTHORIZED_OR_OTHER,ACTIVE_OR_BOUNDARY,DENY,client role has no private-schema usage or table privilege,supabase/tests/17_actor_action_resource_matrix.sql#RLS-T04-SERVER-ONLY,Direct database decision; role labels never come from user metadata
RLS-T04-SERVER-ONLY,worker,trusted_worker_runtime,unimind_private.budget_counters,READ,synthetic_resource_row,SELF_OR_POLICY_SCOPE,AUTHORIZED_OR_OTHER,AUTHORIZED_OR_OTHER,ACTIVE_OR_BOUNDARY,SERVER_ONLY,trusted runtime with server-held credential and explicit object privilege,supabase/tests/17_actor_action_resource_matrix.sql#RLS-T04-SERVER-ONLY,Direct database decision; role labels never come from user metadata
RLS-T04-SERVER-ONLY,worker,trusted_worker_runtime,unimind_private.budget_counters,CREATE,synthetic_resource_row,SELF_OR_POLICY_SCOPE,AUTHORIZED_OR_OTHER,AUTHORIZED_OR_OTHER,ACTIVE_OR_BOUNDARY,SERVER_ONLY,trusted runtime with server-held credential and explicit object privilege,supabase/tests/17_actor_action_resource_matrix.sql#RLS-T04-SERVER-ONLY,Direct database decision; role labels never come from user metadata
RLS-T04-SERVER-ONLY,worker,trusted_worker_runtime,unimind_private.budget_counters,UPDATE,synthetic_resource_row,SELF_OR_POLICY_SCOPE,AUTHORIZED_OR_OTHER,AUTHORIZED_OR_OTHER,ACTIVE_OR_BOUNDARY,SERVER_ONLY,trusted runtime with server-held credential and explicit object privilege,supabase/tests/17_actor_action_resource_matrix.sql#RLS-T04-SERVER-ONLY,Direct database decision; role labels never come from user metadata
RLS-T04-SERVER-ONLY,worker,trusted_worker_runtime,unimind_private.budget_counters,DELETE,synthetic_resource_row,SELF_OR_POLICY_SCOPE,AUTHORIZED_OR_OTHER,AUTHORIZED_OR_OTHER,ACTIVE_OR_BOUNDARY,SERVER_ONLY,trusted runtime with server-held credential and explicit object privilege,supabase/tests/17_actor_action_resource_matrix.sql#RLS-T04-SERVER-ONLY,Direct database decision; role labels never come from user metadata
RLS-T04-SERVER-ONLY,service_role,trusted_service_runtime,unimind_private.budget_counters,READ,synthetic_resource_row,SELF_OR_POLICY_SCOPE,AUTHORIZED_OR_OTHER,AUTHORIZED_OR_OTHER,ACTIVE_OR_BOUNDARY,SERVER_ONLY,trusted runtime with server-held credential and explicit object privilege,supabase/tests/17_actor_action_resource_matrix.sql#RLS-T04-SERVER-ONLY,Direct database decision; role labels never come from user metadata
RLS-T04-SERVER-ONLY,service_role,trusted_service_runtime,unimind_private.budget_counters,CREATE,synthetic_resource_row,SELF_OR_POLICY_SCOPE,AUTHORIZED_OR_OTHER,AUTHORIZED_OR_OTHER,ACTIVE_OR_BOUNDARY,SERVER_ONLY,trusted runtime with server-held credential and explicit object privilege,supabase/tests/17_actor_action_resource_matrix.sql#RLS-T04-SERVER-ONLY,Direct database decision; role labels never come from user metadata
RLS-T04-SERVER-ONLY,service_role,trusted_service_runtime,unimind_private.budget_counters,UPDATE,synthetic_resource_row,SELF_OR_POLICY_SCOPE,AUTHORIZED_OR_OTHER,AUTHORIZED_OR_OTHER,ACTIVE_OR_BOUNDARY,SERVER_ONLY,trusted runtime with server-held credential and explicit object privilege,supabase/tests/17_actor_action_resource_matrix.sql#RLS-T04-SERVER-ONLY,Direct database decision; role labels never come from user metadata
RLS-T04-SERVER-ONLY,service_role,trusted_service_runtime,unimind_private.budget_counters,DELETE,synthetic_resource_row,SELF_OR_POLICY_SCOPE,AUTHORIZED_OR_OTHER,AUTHORIZED_OR_OTHER,ACTIVE_OR_BOUNDARY,SERVER_ONLY,trusted runtime with server-held credential and explicit object privilege,supabase/tests/17_actor_action_resource_matrix.sql#RLS-T04-SERVER-ONLY,Direct database decision; role labels never come from user metadata
RLS-T04-ANON-DENY,anon,anonymous_session,unimind_private.embedding_configs,READ,synthetic_resource_row,SELF_OR_POLICY_SCOPE,AUTHORIZED_OR_OTHER,AUTHORIZED_OR_OTHER,ACTIVE_OR_BOUNDARY,DENY,anon has no table grants,supabase/tests/17_actor_action_resource_matrix.sql#RLS-T04-ANON-DENY,Direct database decision; role labels never come from user metadata
RLS-T04-ANON-DENY,anon,anonymous_session,unimind_private.embedding_configs,CREATE,synthetic_resource_row,SELF_OR_POLICY_SCOPE,AUTHORIZED_OR_OTHER,AUTHORIZED_OR_OTHER,ACTIVE_OR_BOUNDARY,DENY,anon has no table grants,supabase/tests/17_actor_action_resource_matrix.sql#RLS-T04-ANON-DENY,Direct database decision; role labels never come from user metadata
RLS-T04-ANON-DENY,anon,anonymous_session,unimind_private.embedding_configs,UPDATE,synthetic_resource_row,SELF_OR_POLICY_SCOPE,AUTHORIZED_OR_OTHER,AUTHORIZED_OR_OTHER,ACTIVE_OR_BOUNDARY,DENY,anon has no table grants,supabase/tests/17_actor_action_resource_matrix.sql#RLS-T04-ANON-DENY,Direct database decision; role labels never come from user metadata
RLS-T04-ANON-DENY,anon,anonymous_session,unimind_private.embedding_configs,DELETE,synthetic_resource_row,SELF_OR_POLICY_SCOPE,AUTHORIZED_OR_OTHER,AUTHORIZED_OR_OTHER,ACTIVE_OR_BOUNDARY,DENY,anon has no table grants,supabase/tests/17_actor_action_resource_matrix.sql#RLS-T04-ANON-DENY,Direct database decision; role labels never come from user metadata
RLS-T04-SERVER-ONLY,student,synthetic_student_a,unimind_private.embedding_configs,READ,synthetic_resource_row,SELF_OR_POLICY_SCOPE,AUTHORIZED_OR_OTHER,AUTHORIZED_OR_OTHER,ACTIVE_OR_BOUNDARY,DENY,client role has no private-schema usage or table privilege,supabase/tests/17_actor_action_resource_matrix.sql#RLS-T04-SERVER-ONLY,Direct database decision; role labels never come from user metadata
RLS-T04-SERVER-ONLY,student,synthetic_student_a,unimind_private.embedding_configs,CREATE,synthetic_resource_row,SELF_OR_POLICY_SCOPE,AUTHORIZED_OR_OTHER,AUTHORIZED_OR_OTHER,ACTIVE_OR_BOUNDARY,DENY,client role has no private-schema usage or table privilege,supabase/tests/17_actor_action_resource_matrix.sql#RLS-T04-SERVER-ONLY,Direct database decision; role labels never come from user metadata
RLS-T04-SERVER-ONLY,student,synthetic_student_a,unimind_private.embedding_configs,UPDATE,synthetic_resource_row,SELF_OR_POLICY_SCOPE,AUTHORIZED_OR_OTHER,AUTHORIZED_OR_OTHER,ACTIVE_OR_BOUNDARY,DENY,client role has no private-schema usage or table privilege,supabase/tests/17_actor_action_resource_matrix.sql#RLS-T04-SERVER-ONLY,Direct database decision; role labels never come from user metadata
RLS-T04-SERVER-ONLY,student,synthetic_student_a,unimind_private.embedding_configs,DELETE,synthetic_resource_row,SELF_OR_POLICY_SCOPE,AUTHORIZED_OR_OTHER,AUTHORIZED_OR_OTHER,ACTIVE_OR_BOUNDARY,DENY,client role has no private-schema usage or table privilege,supabase/tests/17_actor_action_resource_matrix.sql#RLS-T04-SERVER-ONLY,Direct database decision; role labels never come from user metadata
RLS-T04-SERVER-ONLY,batch_leader,synthetic_batch_leader_assignment,unimind_private.embedding_configs,READ,synthetic_resource_row,SELF_OR_POLICY_SCOPE,AUTHORIZED_OR_OTHER,AUTHORIZED_OR_OTHER,ACTIVE_OR_BOUNDARY,DENY,client role has no private-schema usage or table privilege,supabase/tests/17_actor_action_resource_matrix.sql#RLS-T04-SERVER-ONLY,Direct database decision; role labels never come from user metadata
RLS-T04-SERVER-ONLY,batch_leader,synthetic_batch_leader_assignment,unimind_private.embedding_configs,CREATE,synthetic_resource_row,SELF_OR_POLICY_SCOPE,AUTHORIZED_OR_OTHER,AUTHORIZED_OR_OTHER,ACTIVE_OR_BOUNDARY,DENY,client role has no private-schema usage or table privilege,supabase/tests/17_actor_action_resource_matrix.sql#RLS-T04-SERVER-ONLY,Direct database decision; role labels never come from user metadata
RLS-T04-SERVER-ONLY,batch_leader,synthetic_batch_leader_assignment,unimind_private.embedding_configs,UPDATE,synthetic_resource_row,SELF_OR_POLICY_SCOPE,AUTHORIZED_OR_OTHER,AUTHORIZED_OR_OTHER,ACTIVE_OR_BOUNDARY,DENY,client role has no private-schema usage or table privilege,supabase/tests/17_actor_action_resource_matrix.sql#RLS-T04-SERVER-ONLY,Direct database decision; role labels never come from user metadata
RLS-T04-SERVER-ONLY,batch_leader,synthetic_batch_leader_assignment,unimind_private.embedding_configs,DELETE,synthetic_resource_row,SELF_OR_POLICY_SCOPE,AUTHORIZED_OR_OTHER,AUTHORIZED_OR_OTHER,ACTIVE_OR_BOUNDARY,DENY,client role has no private-schema usage or table privilege,supabase/tests/17_actor_action_resource_matrix.sql#RLS-T04-SERVER-ONLY,Direct database decision; role labels never come from user metadata
RLS-T04-SERVER-ONLY,admin,synthetic_admin,unimind_private.embedding_configs,READ,synthetic_resource_row,SELF_OR_POLICY_SCOPE,AUTHORIZED_OR_OTHER,AUTHORIZED_OR_OTHER,ACTIVE_OR_BOUNDARY,DENY,client role has no private-schema usage or table privilege,supabase/tests/17_actor_action_resource_matrix.sql#RLS-T04-SERVER-ONLY,Direct database decision; role labels never come from user metadata
RLS-T04-SERVER-ONLY,admin,synthetic_admin,unimind_private.embedding_configs,CREATE,synthetic_resource_row,SELF_OR_POLICY_SCOPE,AUTHORIZED_OR_OTHER,AUTHORIZED_OR_OTHER,ACTIVE_OR_BOUNDARY,DENY,client role has no private-schema usage or table privilege,supabase/tests/17_actor_action_resource_matrix.sql#RLS-T04-SERVER-ONLY,Direct database decision; role labels never come from user metadata
RLS-T04-SERVER-ONLY,admin,synthetic_admin,unimind_private.embedding_configs,UPDATE,synthetic_resource_row,SELF_OR_POLICY_SCOPE,AUTHORIZED_OR_OTHER,AUTHORIZED_OR_OTHER,ACTIVE_OR_BOUNDARY,DENY,client role has no private-schema usage or table privilege,supabase/tests/17_actor_action_resource_matrix.sql#RLS-T04-SERVER-ONLY,Direct database decision; role labels never come from user metadata
RLS-T04-SERVER-ONLY,admin,synthetic_admin,unimind_private.embedding_configs,DELETE,synthetic_resource_row,SELF_OR_POLICY_SCOPE,AUTHORIZED_OR_OTHER,AUTHORIZED_OR_OTHER,ACTIVE_OR_BOUNDARY,DENY,client role has no private-schema usage or table privilege,supabase/tests/17_actor_action_resource_matrix.sql#RLS-T04-SERVER-ONLY,Direct database decision; role labels never come from user metadata
RLS-T04-SERVER-ONLY,worker,trusted_worker_runtime,unimind_private.embedding_configs,READ,synthetic_resource_row,SELF_OR_POLICY_SCOPE,AUTHORIZED_OR_OTHER,AUTHORIZED_OR_OTHER,ACTIVE_OR_BOUNDARY,SERVER_ONLY,trusted runtime with server-held credential and explicit object privilege,supabase/tests/17_actor_action_resource_matrix.sql#RLS-T04-SERVER-ONLY,Direct database decision; role labels never come from user metadata
RLS-T04-SERVER-ONLY,worker,trusted_worker_runtime,unimind_private.embedding_configs,CREATE,synthetic_resource_row,SELF_OR_POLICY_SCOPE,AUTHORIZED_OR_OTHER,AUTHORIZED_OR_OTHER,ACTIVE_OR_BOUNDARY,SERVER_ONLY,trusted runtime with server-held credential and explicit object privilege,supabase/tests/17_actor_action_resource_matrix.sql#RLS-T04-SERVER-ONLY,Direct database decision; role labels never come from user metadata
RLS-T04-SERVER-ONLY,worker,trusted_worker_runtime,unimind_private.embedding_configs,UPDATE,synthetic_resource_row,SELF_OR_POLICY_SCOPE,AUTHORIZED_OR_OTHER,AUTHORIZED_OR_OTHER,ACTIVE_OR_BOUNDARY,SERVER_ONLY,trusted runtime with server-held credential and explicit object privilege,supabase/tests/17_actor_action_resource_matrix.sql#RLS-T04-SERVER-ONLY,Direct database decision; role labels never come from user metadata
RLS-T04-SERVER-ONLY,worker,trusted_worker_runtime,unimind_private.embedding_configs,DELETE,synthetic_resource_row,SELF_OR_POLICY_SCOPE,AUTHORIZED_OR_OTHER,AUTHORIZED_OR_OTHER,ACTIVE_OR_BOUNDARY,SERVER_ONLY,trusted runtime with server-held credential and explicit object privilege,supabase/tests/17_actor_action_resource_matrix.sql#RLS-T04-SERVER-ONLY,Direct database decision; role labels never come from user metadata
RLS-T04-SERVER-ONLY,service_role,trusted_service_runtime,unimind_private.embedding_configs,READ,synthetic_resource_row,SELF_OR_POLICY_SCOPE,AUTHORIZED_OR_OTHER,AUTHORIZED_OR_OTHER,ACTIVE_OR_BOUNDARY,SERVER_ONLY,trusted runtime with server-held credential and explicit object privilege,supabase/tests/17_actor_action_resource_matrix.sql#RLS-T04-SERVER-ONLY,Direct database decision; role labels never come from user metadata
